order_id,customer_id,order_date,currency_raw,order_status
ORD003668,CUST03219,2026-01-09 00:03:32.640594,USD,Completed
ORD003669,CUST03604,2025-09-13 10:02:00.915903,USD,Cancelled
ORD003670,CUST04556,2026-01-28 22:29:11.654387,USD,Completed
ORD003671,CUST00734,2025-12-21 02:08:08.633291,USD,Cancelled
ORD003672,CUST02086,2025-11-30 04:21:49.019412,US$,Completed
ORD003673,CUST04950,2026-02-12 10:11:27.086467,USD,Completed
ORD003674,CUST04449,2025-08-04 08:10:58.484313,USD,Cancelled
ORD003675,CUST04444,2025-08-10 05:57:21.735636,USD ,Completed
ORD003676,CUST04732,2026-05-16 19:44:18.561293,USD,Completed
ORD003677,CUST02248,2025-08-04 03:53:53.005271,US$,Completed
ORD003678,CUST03334,2026-04-06 22:07:36.190208,USD,Completed
ORD003679,CUST03808,2025-09-28 17:33:59.151867,USD,Cancelled
ORD003680,CUST04788,2025-11-16 21:14:39.757560,US$,Completed
ORD003681,CUST04625,2026-03-17 00:16:52.923324,USD,Completed
ORD003682,CUST03965,2026-02-06 03:17:37.201673,USD,Completed
ORD003683,CUST00775,2025-10-09 19:55:14.531172,USD,Completed
ORD003684,CUST00616,2026-04-07 21:36:12.791712,$,Completed
ORD003685,CUST03824,2025-08-26 00:40:01.670127,usd,Completed
ORD003686,CUST01250,2025-12-11 17:36:54.340803,USD,Completed
ORD003687,CUST02061,2026-06-12 02:31:44.799464,usd,Completed
ORD003688,CUST01885,2026-01-20 00:06:53.927495,USD,Completed
ORD003689,CUST01329,2025-07-29 12:28:20.864775,USD,Completed
ORD003690,CUST02643,2026-05-10 20:22:24.748918,US$,Completed
ORD003691,CUST00486,2025-10-19 03:35:26.360155,USD,Completed
ORD003692,CUST04818,2025-09-21 14:47:57.458553,USD,Completed
ORD003693,CUST02194,2025-11-23 07:39:15.829054,USD,Completed
ORD003694,CUST01932,2025-08-09 20:10:10.955613,USD,Completed
ORD003695,CUST01431,2025-08-09 12:06:19.990761,$,Cancelled
ORD003696,CUST00504_DUP,2026-05-07 18:28:14.207109,USD,Cancelled
ORD003697,CUST01761,2025-07-20 22:19:35.373376,USD,Completed
ORD003698,CUST03872,2026-06-16 02:54:47.957515,US$,Completed
ORD003699,CUST01339,2025-12-26 03:55:10.473869,usd,Completed
ORD003700,CUST02722_DUP,2026-06-26 10:36:01.526097,USD,Completed
ORD003701,CUST03471,2025-11-09 09:58:20.074806,USD,Completed
ORD003702,CUST04330,2026-01-11 20:54:34.641917,USD,Completed
ORD003703,CUST04373,2025-07-29 22:35:14.240718,USD,Completed
ORD003704,CUST03727,2025-11-28 03:06:19.203162,USD,Completed
ORD003705,CUST02615,2025-12-28 18:30:43.758126,usd,Completed
ORD003706,CUST02842,2025-10-20 03:04:38.842438,USD,Completed
ORD003707,CUST00635,2025-08-17 08:13:45.766224,USD,Completed
ORD003708,CUST03719,2026-03-21 12:06:40.837295,USD,Completed
ORD003709,CUST01275,2025-11-11 11:14:32.860973,USD,Completed
ORD003710,CUST01850,2025-08-05 01:07:56.023565,US$,Completed
ORD003711,CUST00025,2026-01-30 04:25:03.062467,$,Completed
ORD003712,CUST00464,2026-04-24 13:12:51.450740,US$,Completed
ORD003713,CUST01593,2025-12-12 09:41:49.766184,USD,Completed
ORD003714,CUST00956,2025-11-27 02:09:21.830153,USD,Completed
ORD003715,CUST00753,2025-10-30 18:45:34.670189,USD,Completed
ORD003716,CUST02093,2026-03-18 01:09:28.415595,US$,Refunded
ORD003717,CUST01451,2025-08-23 05:57:20.981210,$,Completed
ORD003718,CUST03287,2025-11-26 23:04:54.268505,USD,Completed
ORD003719,CUST04560,2025-12-08 22:40:34.066195,USD,Cancelled
ORD003720,CUST01598,2025-08-09 10:36:13.488445,USD,Completed
ORD003721,CUST02261,2025-10-06 15:29:06.656007,USD,Completed
ORD003722,CUST00961,2025-10-07 13:14:24.949301,usd,Cancelled
ORD003723,CUST02511,2025-09-24 07:13:56.087924,USD,Completed
ORD003724,CUST01207,2026-01-02 04:21:55.864368,USD,Completed
ORD003725,CUST02782,2025-10-26 10:17:59.215927,USD,Completed
ORD003726,CUST02401,2025-10-05 04:59:41.789449,USD ,Completed
ORD003727,CUST02367,2025-07-10 23:06:11.920155,USD,Completed
ORD003728,CUST04541,2026-04-07 16:31:43.029324,USD,Completed
ORD003729,CUST02460,2026-01-22 18:21:28.168534,USD,Completed
ORD003730,CUST03008,2026-02-14 22:27:35.485974,USD,Completed
ORD003731,CUST01008,2025-12-02 22:45:11.755853,$,Completed
ORD003732,CUST04024,2025-07-07 03:24:43.331733,USD,Completed
ORD003733,CUST02062,2026-01-25 01:47:30.046149,USD,Completed
ORD003734,CUST04806,2025-12-31 14:56:25.592532,USD,Completed
ORD003735,CUST03623,2026-03-12 07:04:53.562444,USD,Completed
ORD003736,CUST01674,2026-01-02 00:15:24.647636,USD,Completed
ORD003737,CUST04829_DUP,2026-01-08 00:01:48.340721,USD,Completed
ORD003738,CUST04669,2025-09-10 02:25:16.859008,US$,Completed
ORD003739,CUST00018,2025-09-06 07:10:08.748528,USD,Completed
ORD003740,CUST00977,2025-10-19 13:20:13.526464,USD,Refunded
ORD003741,CUST00617,2026-02-26 07:20:38.867151,usd,Completed
ORD003742,CUST02278,2026-04-13 05:47:32.461641,USD,Completed
ORD003743,CUST01922,2026-06-20 13:03:57.252755,USD,Cancelled
ORD003744,CUST04569,2025-08-01 16:34:38.736042,USD,Completed
ORD003745,CUST01611,2026-02-24 06:01:11.806976,USD ,Completed
ORD003746,CUST04122,2026-02-14 10:10:50.207559,USD,Completed
ORD003747,CUST02457,2025-08-27 14:11:36.349704,$,Completed
ORD003748,CUST03920,2026-05-22 18:21:26.183973,USD,Completed
ORD003749,CUST03146,2025-09-17 21:35:44.725173,$,Completed
ORD003750,CUST00389,2026-04-25 14:01:14.707185,USD ,Completed
ORD003751,CUST02201,2026-06-17 06:26:33.344992,USD,Completed
ORD003752,CUST03447,2026-01-01 07:06:30.661719,usd,Completed
ORD003753,CUST00936,2025-12-13 00:24:25.147039,usd,Completed
ORD003754,CUST04874,2025-12-25 16:35:49.780218,USD,Completed
ORD003755,CUST03653,2026-03-23 13:02:51.576500,$,Completed
ORD003756,CUST01205,2026-04-25 13:20:39.115728,usd,Completed
ORD003757,CUST04251,2025-09-12 11:59:11.381074,$,Completed
ORD003758,CUST00303,2026-06-19 13:08:20.433734,USD,Completed
ORD003759,CUST00636,2025-10-23 18:00:41.909570,US$,Completed
ORD003760,CUST00685,2025-07-05 20:58:26.360379,USD,Completed
ORD003761,CUST00881,2025-11-04 13:10:35.572698,$,Completed
ORD003762,CUST01137,2025-12-21 15:30:54.904539,usd,Completed
ORD003763,CUST03403,2025-09-29 02:55:25.148326,USD,Cancelled
ORD003764,CUST00432,2026-06-06 03:13:19.692118,USD,Refunded
ORD003765,CUST01353,2026-03-12 15:05:05.666668,USD,Completed
ORD003766,CUST04433,2026-05-18 12:20:55.200256,USD,Refunded
ORD003767,CUST04190,2025-07-10 18:12:59.639591,$,Completed
ORD003768,CUST00925,2026-04-25 19:23:53.985665,$,Completed
ORD003769,CUST03204,2026-06-08 10:18:48.231446,US$,Completed
ORD003770,CUST04134_DUP,2025-09-08 04:06:45.686903,USD,Completed
ORD003771,CUST00301,2026-01-30 06:52:59.986231,US$,Completed
ORD003772,CUST03119,2026-01-09 14:31:14.333427,USD,Completed
ORD003773,CUST03709,2026-01-02 21:25:17.002344,USD,Completed
ORD003774,CUST00266,2025-11-25 14:38:19.473524,$,Completed
ORD003775,CUST02343,2025-07-01 17:18:43.127988,USD,Completed
ORD003776,CUST01118,2025-10-04 07:23:54.383619,USD,Completed
ORD003777,CUST03897,2025-07-10 22:47:33.930697,USD,Completed
ORD003778,CUST02021,2025-10-14 16:08:15.765400,usd,Completed
ORD003779,CUST03467,2026-02-02 07:56:01.639976,USD,Refunded
ORD003780,CUST04742,2025-12-30 05:35:52.384654,USD,Completed
ORD003781,CUST02639,2026-01-07 20:00:08.832035,usd,Completed
ORD003782,CUST04913,2026-06-10 19:14:55.695795,USD,Refunded
ORD003783,CUST03855,2025-11-25 04:12:49.734910,USD,Completed
ORD003784,CUST04013,2025-08-06 17:58:21.246325,usd,Completed
ORD003785,CUST01397,2026-03-20 16:50:49.822903,USD,Completed
ORD003786,CUST02576,2025-09-13 07:39:30.243536,USD,Completed
ORD003787,CUST04922,2025-12-21 00:25:42.160123,USD,Completed
ORD003788,CUST01712,2025-11-27 07:07:46.091127,USD,Completed
ORD003789,CUST03843,2025-09-12 09:26:26.537531,USD,Completed
ORD003790,CUST00331,2026-03-02 04:55:44.284337,USD,Completed
ORD003791,CUST02234,2026-03-05 20:53:14.127399,usd,Completed
ORD003792,CUST02593,2025-09-28 17:11:31.839954,USD,Completed
ORD003793,CUST01884,2026-05-15 01:02:08.606188,USD,Refunded
ORD003794,CUST02794,2025-10-07 13:55:07.271649,$,Completed
ORD003795,CUST00209,2025-12-16 11:36:28.485438,US$,Completed
ORD003796,CUST04519,2026-04-18 00:16:12.570089,USD,Completed
ORD003797,CUST03139,2026-06-24 13:22:39.629452,USD,Completed
ORD003798,CUST00989_DUP,2026-04-18 15:53:37.933482,USD,Completed
ORD003799,CUST03834,2026-05-28 19:13:15.067456,$,Completed
ORD003800,CUST03983,2025-12-25 17:50:29.429480,USD,Completed
ORD003801,CUST01405,2026-01-19 10:14:38.003001,USD,Completed
ORD003802,CUST02384,2026-02-18 17:24:50.155844,USD,Completed
ORD003803,CUST01121,2025-12-18 17:37:06.846637,USD,Completed
ORD003804,CUST02341,2025-10-04 18:12:33.789726,$,Completed
ORD003805,CUST01071,2025-07-18 12:21:52.604028,US$,Completed
ORD003806,CUST02404,2026-01-11 17:53:33.944434,USD,Completed
ORD003807,CUST04969,2025-10-15 02:54:20.999081,USD,Completed
ORD003808,CUST03060,2026-03-18 17:54:15.308780,USD,Completed
ORD003809,CUST02265,2026-04-07 06:47:23.701035,USD,Completed
ORD003810,CUST03713,2025-07-05 22:42:29.570984,usd,Cancelled
ORD003811,CUST02711,2026-02-11 08:18:01.362843,USD,Completed
ORD003812,CUST03419,2026-06-08 09:03:29.657144,$,Cancelled
ORD003813,CUST02644,2026-04-12 02:10:05.590098,USD,Completed
ORD003814,CUST02065,2025-10-24 06:42:47.351231,USD,Completed
ORD003815,CUST02889,2026-06-10 11:50:19.309801,usd,Completed
ORD003816,CUST02706,2025-11-15 13:43:07.687035,USD,Completed
ORD003817,CUST02712,2026-03-19 18:18:02.741266,$,Completed
ORD003818,CUST02380,2025-11-18 12:47:23.296816,USD,Completed
ORD003819,CUST00421,2026-05-27 11:59:20.616227,USD,Completed
ORD003820,CUST02660,2025-07-19 15:57:26.805793,usd,Completed
ORD003821,CUST03935,2025-07-03 20:23:01.156052,USD,Completed
ORD003822,CUST01435,2026-01-22 01:27:30.267952,USD,Completed
ORD003823,CUST03508,2025-08-23 19:06:20.939241,USD,Completed
ORD003824,CUST03256,2026-06-09 01:29:49.909829,USD,Completed
ORD003825,CUST04791,2026-01-20 21:16:02.901455,$,Completed
ORD003826,CUST00433,2026-01-08 01:01:44.990896,USD,Completed
ORD003827,CUST04236,2025-09-16 12:33:01.146996,USD,Completed
ORD003828,CUST00008,2025-08-22 10:25:07.315727,USD,Completed
ORD003829,CUST00735,2025-09-18 04:23:55.272259,USD,Completed
ORD003830,CUST01056,2025-07-06 06:55:49.916862,USD,Completed
ORD003831,CUST02621,2026-05-05 23:47:18.725208,USD,Completed
ORD003832,CUST04452,2026-04-16 02:32:35.005944,USD,Completed
ORD003833,CUST01653,2026-06-25 06:18:12.016671,USD,Completed
ORD003834,CUST03950,2026-01-02 07:57:10.233327,USD,Completed
ORD003835,CUST01320,2025-07-18 21:24:44.266669,USD,Completed
ORD003836,CUST02559,2026-03-06 11:14:24.561755,USD,Completed
ORD003837,CUST01373,2025-08-28 13:07:31.897259,USD,Completed
ORD003838,CUST02902,2026-02-19 11:02:33.563883,USD,Completed
ORD003839,CUST02016,2026-03-10 09:03:19.188952,USD,Cancelled
ORD003840,CUST00625,2026-02-17 06:42:42.458637,USD,Completed
ORD003841,CUST04306,2025-09-01 10:14:35.114731,USD,Completed
ORD003842,CUST04271,2025-08-24 03:10:07.059926,USD,Completed
ORD003843,CUST02862,2025-08-12 16:09:33.289739,USD ,Cancelled
ORD003844,CUST01545,2025-08-08 02:53:16.399607,USD,Completed
ORD003845,CUST00337,2025-08-29 18:18:58.167018,USD,Completed
ORD003846,CUST03671_DUP,2025-11-24 04:27:29.645869,USD,Completed
ORD003847,CUST03151,2025-12-08 20:37:52.839945,USD,Completed
ORD003848,CUST01896,2025-11-14 01:34:20.732107,USD,Completed
ORD003849,CUST02392,2025-09-19 17:32:23.761555,USD,Completed
ORD003850,CUST02469,2026-01-14 00:56:17.659257,USD,Completed
ORD003851,CUST03522,2025-12-19 21:43:38.765295,USD,Completed
ORD003852,CUST00131,2025-09-14 14:23:23.465469,USD,Cancelled
ORD003853,CUST00715,2026-05-23 06:26:56.945238,USD,Cancelled
ORD003854,CUST04427,2025-12-21 11:58:58.089386,USD,Completed
ORD003855,CUST00548,2026-04-02 23:40:10.524255,USD,Completed
ORD003856,CUST03404,2026-03-15 02:21:47.602752,USD,Refunded
ORD003857,CUST03385,2026-01-01 19:24:00.862709,USD,Completed
ORD003858,CUST03800,2026-03-02 14:57:24.939790,USD,Completed
ORD003859,CUST02803,2026-06-29 17:57:29.621360,usd,Completed
ORD003860,CUST02549,2025-09-25 05:16:57.795455,USD,Completed
ORD003861,CUST01622_DUP,2026-05-16 09:29:31.451360,US$,Completed
ORD003862,CUST04131,2025-11-23 00:42:27.115461,USD,Completed
ORD003863,CUST02049,2026-03-15 21:52:10.064955,USD,Completed
ORD003864,CUST00910,2026-05-16 12:30:51.537823,USD,Completed
ORD003865,CUST03128,2026-04-12 00:40:30.006682,USD,Completed
ORD003866,CUST03044,2026-05-28 07:05:30.788229,USD,Completed
ORD003867,CUST04403,2026-02-09 15:08:03.147534,USD,Completed
ORD003868,CUST01575,2026-01-17 22:02:10.247773,USD,Completed
ORD003869,CUST00674,2026-05-05 14:34:35.366523,USD,Completed
ORD003870,CUST00573,2026-05-21 21:34:31.342939,USD,Completed
ORD003871,CUST02580,2025-08-20 04:14:57.205401,USD,Completed
ORD003872,CUST03806,2026-06-28 08:03:36.024629,USD,Completed
ORD003873,CUST00143,2026-04-09 10:35:59.469573,USD,Completed
ORD003874,CUST03462,2025-10-01 21:34:47.556153,USD,Completed
ORD003875,CUST00870,2025-12-13 14:06:02.589629,USD,Refunded
ORD003876,CUST02433,2026-04-13 06:35:03.124578,USD,Completed
ORD003877,CUST03580,2026-02-06 19:35:03.347765,USD,Cancelled
ORD003878,CUST03442,2025-09-10 20:45:15.735649,$,Completed
ORD003879,CUST02005,2025-11-30 21:48:19.091737,usd,Completed
ORD003880,CUST01113,2025-09-16 04:48:55.265646,USD,Completed
ORD003881,CUST04743,2025-09-13 23:32:58.800168,USD,Completed
ORD003882,CUST04778,2026-03-03 23:50:13.181391,USD,Completed
ORD003883,CUST02681,2026-04-07 14:13:48.448778,US$,Cancelled
ORD003884,CUST02826,2026-05-21 22:36:26.728032,USD,Completed
ORD003885,CUST01876,2026-04-19 09:38:04.218796,usd,Completed
ORD003886,CUST02960,2025-11-12 07:00:46.755176,USD,Completed
ORD003887,CUST03786,2026-04-24 07:39:23.909570,usd,Completed
ORD003888,CUST04475,2025-12-13 13:04:10.096421,USD,Completed
ORD003889,CUST04583,2025-08-26 06:28:42.418690,USD,Completed
ORD003890,CUST04829,2026-01-26 03:32:31.161315,$,Completed
ORD003891,CUST04943,2025-11-14 07:03:37.533485,USD,Completed
ORD003892,CUST02735,2026-02-28 02:53:00.668418,USD,Completed
ORD003893,CUST04784,2025-09-30 16:03:17.241225,USD,Completed
ORD003894,CUST03225,2025-08-20 07:55:42.956126,USD,Completed
ORD003895,CUST02446,2025-08-15 05:13:01.933216,USD,Completed
ORD003896,CUST01183,2025-10-07 10:23:55.916240,USD,Completed
ORD003897,CUST00248,2025-11-03 02:12:50.320085,USD,Refunded
ORD003898,CUST01392,2026-06-23 02:23:14.464018,USD,Completed
ORD003899,CUST04312,2025-11-03 22:39:23.354916,USD,Completed
ORD003900,CUST02706,2025-08-13 17:05:21.215284,USD,Cancelled
ORD003901,CUST00567,2025-12-24 09:05:34.196160,USD,Completed
ORD003902,CUST03999,2026-05-28 02:23:42.715241,USD,Completed
ORD003903,CUST00370,2025-07-10 16:03:52.351028,USD,Completed
ORD003904,CUST03079,2026-06-28 23:30:03.559561,USD,Completed
ORD003905,CUST01442_DUP,2026-05-17 18:57:47.739652,USD,Completed
ORD003906,CUST04015,2026-04-21 22:34:04.635302,USD,Completed
ORD003907,CUST02816,2026-01-20 09:25:08.660888,$,Completed
ORD003908,CUST04125,2025-08-05 21:52:23.196736,USD,Completed
ORD003909,CUST02537,2025-12-30 21:54:04.556097,USD,Completed
ORD003910,CUST00266,2026-02-19 09:11:49.950737,US$,Completed
ORD003911,CUST02211,2026-04-27 23:31:14.994551,usd,Completed
ORD003912,CUST02034,2026-04-03 16:59:10.366519,USD,Completed
ORD003913,CUST02442,2025-08-26 15:35:21.301231,USD,Completed
ORD003914,CUST03284_DUP,2025-07-15 05:31:09.629630,USD,Completed
ORD003915,CUST00720,2026-01-08 10:26:50.476748,USD,Completed
ORD003916,CUST03944,2026-05-15 19:08:12.026079,USD,Completed
ORD003917,CUST02829,2026-01-11 00:13:52.488957,USD,Completed
ORD003918,CUST04120,2026-05-07 20:45:53.725461,usd,Completed
ORD003919,CUST01649,2026-06-23 18:25:29.366774,US$,Completed
ORD003920,CUST03274,2025-07-14 00:10:51.443952,USD,Cancelled
ORD003921,CUST02773,2026-02-21 13:54:36.706573,$,Cancelled
ORD003922,CUST00428,2026-06-17 00:38:42.656710,USD,Cancelled
ORD003923,CUST04269,2026-01-23 15:37:53.462940,$,Completed
ORD003924,CUST02938,2026-01-18 07:46:48.825595,usd,Completed
ORD003925,CUST02664,2026-01-11 08:57:05.635353,USD,Completed
ORD003926,CUST03412,2026-06-08 19:44:44.677485,USD,Completed
ORD003927,CUST04585,2025-07-25 01:31:26.081419,USD ,Cancelled
ORD003928,CUST00354,2025-07-24 12:28:07.202297,USD,Completed
ORD003929,CUST01958,2025-07-14 02:33:54.369920,USD,Completed
ORD003930,CUST00116,2026-05-05 01:57:07.827481,USD,Cancelled
ORD003931,CUST02569,2026-03-02 09:18:12.835701,USD,Completed
ORD003932,CUST00588,2026-05-17 04:05:46.031207,USD,Completed
ORD003933,CUST03403,2026-05-27 09:45:50.738233,USD ,Completed
ORD003934,CUST02137,2026-03-07 07:31:41.757852,$,Cancelled
ORD003935,CUST04185,2026-06-28 07:52:03.829975,USD,Completed
ORD003936,CUST03311,2025-12-26 02:44:27.434623,USD,Completed
ORD003937,CUST01191,2025-12-28 08:01:29.161825,USD,Completed
ORD003938,CUST04650,2025-09-29 19:27:03.254702,USD,Completed
ORD003939,CUST02556,2025-09-12 06:47:21.211444,USD,Completed
ORD003940,CUST03178,2026-04-02 17:57:07.330014,USD,Completed
ORD003941,CUST04306,2026-05-28 07:38:37.396114,USD,Completed
ORD003942,CUST04158,2026-04-28 07:54:39.411768,USD,Refunded
ORD003943,CUST01624,2025-08-06 04:22:12.210210,USD,Completed
ORD003944,CUST01839,2026-05-12 07:18:52.893829,USD,Completed
ORD003945,CUST00418,2026-02-01 21:43:23.774290,USD,Completed
ORD003946,CUST04676,2025-11-21 15:14:29.943515,US$,Refunded
ORD003947,CUST01479,2026-01-31 16:25:39.657199,usd,Completed
ORD003948,CUST00644,2025-10-13 12:50:05.113211,USD,Completed
ORD003949,CUST00036,2026-04-04 19:18:06.855450,$,Completed
ORD003950,CUST02307,2026-04-11 02:36:41.405765,USD,Cancelled
ORD003951,CUST00082,2025-09-04 10:54:40.973200,USD,Completed
ORD003952,CUST00885,2026-05-08 22:08:31.204883,usd,Completed
ORD003953,CUST04116,2025-09-11 04:43:23.873757,US$,Completed
ORD003954,CUST00140,2026-05-27 14:34:18.622075,US$,Completed
ORD003955,CUST02834,2026-06-07 10:19:12.209228,USD,Completed
ORD003956,CUST03442,2025-10-11 23:37:25.356100,usd,Completed
ORD003957,CUST00099,2026-01-14 12:04:58.398452,USD,Completed
ORD003958,CUST03854,2025-08-14 00:58:28.740708,USD,Completed
ORD003959,CUST04017,2025-12-27 11:15:05.313981,USD,Completed
ORD003960,CUST02371,2025-08-30 07:43:00.573193,USD,Completed
ORD003961,CUST02535,2025-12-24 14:20:56.019835,US$,Completed
ORD003962,CUST02441,2025-12-19 20:43:19.676231,US$,Completed
ORD003963,CUST00290,2026-03-27 09:39:09.405030,USD,Completed
ORD003964,CUST03841,2025-08-06 03:10:31.906137,USD,Completed
ORD003965,CUST01045,2025-08-04 22:23:36.314124,USD,Completed
ORD003966,CUST03642,2025-10-24 06:56:25.430239,USD,Completed
ORD003967,CUST03121,2026-05-01 22:49:24.955487,USD,Completed
ORD003968,CUST01044,2026-05-16 07:26:00.083389,USD,Completed
ORD003969,CUST02798,2025-11-26 06:40:59.644909,US$,Completed
ORD003970,CUST04562,2025-11-21 07:16:03.272292,USD,Completed
ORD003971,CUST00106,2025-08-07 22:23:04.454736,$,Completed
ORD003972,CUST04425,2026-03-09 12:53:59.961122,USD,Completed
ORD003973,CUST04774,2025-09-25 01:39:57.628941,USD,Completed
ORD003974,CUST03384,2025-12-05 14:10:06.299470,$,Completed
ORD003975,CUST04606,2026-02-03 23:16:34.145960,USD,Cancelled
ORD003976,CUST00525,2025-07-30 10:57:01.429726,usd,Completed
ORD003977,CUST01341,2025-09-14 23:25:01.580513,USD,Completed
ORD003978,CUST03969,2026-01-19 22:50:41.748766,usd,Completed
ORD003979,CUST01713,2026-06-11 17:18:23.608532,USD,Completed
ORD003980,CUST03222,2026-03-15 18:04:34.882657,USD,Completed
ORD003981,CUST03272_DUP,2026-03-22 13:49:44.934657,USD,Completed
ORD003982,CUST00604,2025-09-21 04:32:15.899729,USD,Completed
ORD003983,CUST02674,2025-07-26 18:53:54.863775,USD,Completed
ORD003984,CUST00084,2026-03-28 12:25:02.525439,USD,Refunded
ORD003985,CUST04026,2025-12-09 06:06:17.801107,USD,Completed
ORD003986,CUST04926,2025-08-10 07:09:34.731709,USD,Refunded
ORD003987,CUST01843,2025-08-30 04:34:34.646703,USD,Completed
ORD003988,CUST01622,2025-07-13 00:19:08.421061,USD,Completed
ORD003989,CUST01646,2026-03-06 22:26:47.402807,USD,Completed
ORD003990,CUST02810,2026-05-30 00:39:00.794332,USD,Completed
ORD003991,CUST02704,2026-02-03 21:44:05.478840,USD,Completed
ORD003992,CUST04769,2025-09-13 01:58:18.614939,USD,Completed
ORD003993,CUST02045,2026-01-01 00:47:57.164810,USD,Completed
ORD003994,CUST03726,2026-01-30 13:03:07.193199,USD,Completed
ORD003995,CUST00550,2026-03-07 13:56:11.301624,USD,Completed
ORD003996,CUST03261,2025-10-16 06:09:49.354926,USD,Completed
ORD003997,CUST02393,2026-05-02 17:23:48.120302,usd,Completed
ORD003998,CUST04101,2025-12-24 20:46:23.407451,USD,Completed
ORD003999,CUST04911,2026-05-13 07:07:15.196029,$,Completed
ORD004000,CUST04119,2026-06-02 09:44:31.870880,US$,Cancelled
ORD004001,CUST00605,2025-12-23 04:17:21.246501,USD,Completed
ORD004002,CUST03825,2025-09-29 06:35:32.619799,USD,Completed
ORD004003,CUST04706,2025-09-01 00:40:01.879153,USD,Completed
ORD004004,CUST00696,2026-06-17 04:28:32.405493,USD,Completed
ORD004005,CUST03391,2025-07-21 10:08:06.339764,US$,Completed
ORD004006,CUST01365,2026-04-26 22:31:00.492608,$,Completed
ORD004007,CUST03169,2026-01-14 16:00:05.001910,USD,Completed
ORD004008,CUST02686,2025-10-19 21:03:19.385092,USD,Completed
ORD004009,CUST04617,2026-01-06 06:07:35.976201,USD,Completed
ORD004010,CUST01074,2026-01-20 04:37:38.932054,USD,Completed
ORD004011,CUST02159,2026-01-25 02:02:04.939174,USD,Completed
ORD004012,CUST02098,2026-05-16 14:14:33.745113,usd,Completed
ORD004013,CUST03935,2026-01-27 20:54:43.422435,US$,Refunded
ORD004014,CUST03237,2026-01-16 05:23:12.260121,USD,Cancelled
ORD004015,CUST04443,2026-02-28 09:18:22.041305,USD,Completed
ORD004016,CUST02785,2025-12-27 14:15:16.340891,USD,Completed
ORD004017,CUST00279,2025-09-13 17:01:00.811563,usd,Completed
ORD004018,CUST00741,2026-04-18 05:38:05.360698,USD,Completed
ORD004019,CUST03280,2026-02-24 01:36:34.511486,usd,Completed
ORD004020,CUST01161,2025-12-01 08:44:57.674218,$,Completed
ORD004021,CUST02987,2026-04-23 10:54:47.390160,$,Completed
ORD004022,CUST01543,2025-09-08 07:47:16.097888,USD,Completed
ORD004023,CUST00959,2026-01-20 22:51:06.782051,USD,Completed
ORD004024,CUST01264,2025-08-23 14:18:07.899507,USD,Completed
ORD004025,CUST03137,2025-07-25 11:17:07.706728,USD,Completed
ORD004026,CUST01883,2025-07-30 14:37:16.172602,USD,Completed
ORD004027,CUST04037,2025-09-18 00:18:10.265322,USD,Refunded
ORD004028,CUST03591,2025-07-28 16:49:35.434133,USD,Completed
ORD004029,CUST00239,2025-07-01 23:09:42.525007,$,Cancelled
ORD004030,CUST01759,2025-08-29 17:05:32.642053,USD,Completed
ORD004031,CUST00547,2026-03-30 05:29:34.961720,USD,Completed
ORD004032,CUST04734,2025-07-30 03:15:58.931273,USD,Completed
ORD004033,CUST03906,2025-11-28 12:35:56.865831,USD,Completed
ORD004034,CUST01343,2025-12-29 08:15:33.506917,$,Completed
ORD004035,CUST03636,2026-01-19 23:52:40.953576,USD,Completed
ORD004036,CUST04123,2025-09-14 14:23:00.579173,USD,Cancelled
ORD004037,CUST02963,2026-04-15 08:07:13.438360,USD,Completed
ORD004038,CUST00825,2025-09-21 14:20:35.439852,USD,Completed
ORD004039,CUST02847,2025-10-09 08:08:32.439242,USD,Completed
ORD004040,CUST04018,2026-02-09 14:00:17.402501,US$,Completed
ORD004041,CUST01588,2026-04-25 10:52:35.224326,USD,Completed
ORD004042,CUST00279,2026-02-07 12:13:44.868099,USD,Completed
ORD004043,CUST03692,2025-11-17 17:52:38.939711,USD,Completed
ORD004044,CUST03216,2026-05-14 00:12:04.864800,USD,Completed
ORD004045,CUST04837,2025-11-17 21:03:23.346695,$,Refunded
ORD004046,CUST02217,2026-02-06 23:07:34.648706,USD ,Cancelled
ORD004047,CUST04364,2025-10-25 15:26:47.187016,USD,Refunded
ORD004048,CUST00411,2025-07-19 14:36:29.477603,usd,Completed
ORD004049,CUST04118,2025-09-28 06:43:03.248321,USD,Completed
ORD004050,CUST01318,2025-07-24 12:02:51.586089,USD,Refunded
ORD004051,CUST01120,2026-01-08 11:40:22.114607,$,Completed
ORD004052,CUST03461,2025-07-07 15:47:41.735897,US$,Completed
ORD004053,CUST02591,2026-02-17 23:26:54.716102,USD,Completed
ORD004054,CUST04165,2025-09-07 14:44:06.390408,US$,Completed
ORD004055,CUST04617,2026-02-11 18:36:55.453926,USD,Completed
ORD004056,CUST00116,2025-11-02 01:58:00.132582,US$,Completed
ORD004057,CUST03163,2026-02-08 02:20:35.639656,USD,Completed
ORD004058,CUST03825,2025-12-27 06:32:38.664488,usd,Completed
ORD004059,CUST00210,2026-02-14 11:12:59.772904,USD,Completed
ORD004060,CUST00456,2025-10-05 07:25:55.599838,$,Cancelled
ORD004061,CUST03693,2026-02-14 19:31:56.403488,USD,Completed
ORD004062,CUST02624,2026-06-24 16:26:02.411076,USD,Completed
ORD004063,CUST01899,2026-02-20 17:46:08.463664,USD,Completed
